15.42116658,5.892283765,24.34570313
14.95900252,5.955074386,17.13867188
13.77855214,5.646943765,9.66796875
13.33970213,5.591060069,6.767578125
13.10486116,5.576041329,4.658203125
12.88663869,5.872046131,4.438476563
12.41740214,5.949470996,3.471679688
14.55016777,4.74441993,15.20507813
14.35588087,4.466492704,12.65625
13.49976072,6.704778307,6.635742188
